id_coleta;id_fazenda;id_rota;data_coleta;volume_litros;temperatura_c;gordura_pct;proteina_pct;acidez
34147;78;6;25/10/2023;375.78;7.2;;3.36;18.63
34149;175;2;25/10/2023;3534.66;7.8;4.76;3.02;18.57
34156;147;8;25/10/2023;4158.86;5.3;3.92;3.27;15.06
34158;206;7;25/10/2023;4285.18;8.1;3.13;3.49;17.0
34161;119;9;25/10/2023;700.81;2.3;3.99;3.86;18.29
34164;169;17;25/10/2023;1274.03;2.9;;3.34;14.92
34167;201;2;25/10/2023;4209.63;6.4;4.93;3.18;14.69
34171;192;9;25/10/2023;2719.87;3.1;3.16;3.64;19.83
34175;61;7;25/10/2023;1509.22;5.3;3.3;3.6;15.1
34176;200;19;25/10/2023;3412.52;3.9;4.07;3.13;
34182;50;10;25/10/2023;898.36;5.0;3.41;3.75;14.43
34183;164;18;25/10/2023;1655.32;8.9;4.85;3.1;19.1
34187;59;14;25/10/2023;2145.84;;;3.22;15.7
34202;178;12;25/10/2023;318.17;2.2;3.44;3.34;18.59
34207;176;20;25/10/2023;1629.81;6.1;4.45;3.22;17.45
34211;218;16;25/10/2023;4937.81;9.2;3.18;2.95;19.48
34216;133;10;25/10/2023;4625.54;7.3;3.02;3.99;19.15
34217;31;9;25/10/2023;3935.33;4.1;3.15;4.0;16.92
34218;57;13;25/10/2023;4998.65;8.3;4.31;3.42;18.56
34222;220;6;26/10/2023;2506.52;3.7;3.11;3.41;18.49
34225;58;15;26/10/2023;3097.19;5.5;4.7;;17.87
34228;196;6;26/10/2023;3017.16;8.3;3.39;;15.12
34231;77;4;26/10/2023;2669.73;2.9;3.75;3.74;16.04
34233;234;3;26/10/2023;4154.97;6.1;4.96;3.98;
34236;221;12;26/10/2023;2862.28;8.4;4.47;3.55;14.83
34237;44;16;26/10/2023;4686.84;5.4;3.61;3.43;16.21
34238;140;6;26/10/2023;1611.2;2.3;3.59;3.09;14.66
34242;12;1;26/10/2023;2615.56;7.2;3.91;3.64;17.68
34243;177;7;26/10/2023;1502.76;6.7;;3.21;18.49
34252;71;10;26/10/2023;4789.24;6.1;5.11;3.52;14.39
34255;37;12;26/10/2023;1852.98;4.7;4.56;3.48;15.63
34256;148;2;26/10/2023;4235.79;5.7;4.64;3.34;
34266;174;12;26/10/2023;1832.94;4.5;5.38;3.2;18.22
34268;171;4;26/10/2023;3425.25;2.2;4.18;2.88;16.55
34272;205;15;26/10/2023;2662.28;4.0;5.05;3.81;18.27
34278;136;6;26/10/2023;961.86;7.1;3.36;2.96;14.9
34282;43;11;26/10/2023;4810.11;;4.72;3.03;18.49
34283;181;1;26/10/2023;3293.41;4.0;3.53;3.73;15.6
34290;154;1;26/10/2023;4717.6;4.6;3.77;3.37;15.04
34293;206;17;26/10/2023;4089.56;9.4;4.21;2.89;15.51
34296;173;2;26/10/2023;4572.07;6.7;4.51;3.42;19.99
34299;243;18;26/10/2023;1090.25;2.8;4.81;3.43;14.81
34301;203;3;26/10/2023;3549.61;8.4;3.05;3.02;16.24
34302;49;13;26/10/2023;4001.77;2.7;4.11;3.3;18.08
34304;113;17;26/10/2023;981.75;6.3;4.41;3.18;16.27
34306;3;4;26/10/2023;3678.66;9.5;3.48;4.0;
34317;152;3;26/10/2023;3242.65;6.5;5.22;3.5;14.14
34318;68;7;26/10/2023;2268.23;6.7;3.6;2.97;16.76
34323;55;2;26/10/2023;3466.69;8.8;3.86;3.77;17.56
34325;38;15;26/10/2023;4296.51;7.0;4.29;3.76;15.12
34328;8;20;26/10/2023;4286.43;3.3;4.58;3.84;19.14
34336;169;14;26/10/2023;1597.7;;3.95;3.05;18.58
34337;199;19;26/10/2023;4102.93;4.5;3.59;3.22;16.85
34339;237;15;26/10/2023;1068.79;8.6;3.73;3.31;17.63
34340;7;6;26/10/2023;3982.5;7.3;4.61;3.71;14.6
34342;236;17;26/10/2023;3618.4;;5.2;3.16;17.92
34350;63;18;26/10/2023;1728.02;6.9;3.19;3.74;19.95
34351;131;15;26/10/2023;4810.78;9.9;4.83;3.51;15.47
34352;231;8;26/10/2023;2825.12;7.5;;3.07;
34354;141;13;26/10/2023;3938.49;9.9;3.34;3.23;17.64
34371;65;3;27/10/2023;1046.93;3.1;4.84;3.08;16.94
34373;29;16;27/10/2023;1032.03;2.5;5.12;3.75;15.99
34378;58;10;27/10/2023;2093.75;4.4;3.69;3.27;17.43
34381;135;6;27/10/2023;951.03;5.7;5.41;;17.76
34382;118;19;27/10/2023;4457.77;9.8;3.28;3.96;17.93
34383;142;5;27/10/2023;3120.76;3.6;5.22;2.87;18.73
34388;149;6;27/10/2023;4547.03;2.4;4.96;3.07;17.75
34389;163;7;27/10/2023;4629.46;3.9;5.18;3.83;15.02
34390;38;15;27/10/2023;2473.3;8.1;4.07;3.51;16.32
34391;180;14;27/10/2023;4093.77;5.3;3.57;3.58;14.51
34395;181;6;27/10/2023;443.46;7.6;3.36;3.48;16.49
34396;152;1;27/10/2023;4884.21;9.3;5.41;3.89;14.85
34398;167;5;27/10/2023;3033.24;5.8;4.64;3.73;18.9
34400;234;12;27/10/2023;2204.02;2.6;4.72;;14.32
34404;78;8;27/10/2023;544.25;6.7;3.01;3.24;18.97
34408;55;12;27/10/2023;460.79;5.8;5.43;3.86;16.85
34409;231;6;27/10/2023;1950.14;6.2;3.08;3.97;17.1
34412;16;11;27/10/2023;1816.9;4.3;3.87;2.99;19.25
34413;221;19;27/10/2023;2671.84;4.5;3.4;3.3;18.96
34415;133;18;27/10/2023;1588.6;2.5;3.39;3.75;19.71
34417;17;11;27/10/2023;3989.33;5.8;3.05;;17.71
34420;212;2;27/10/2023;4228.04;3.4;4.28;3.85;17.12
34421;188;14;27/10/2023;863.76;5.1;4.64;;15.05
34425;33;11;27/10/2023;920.18;4.7;4.52;3.54;15.09
34426;85;2;27/10/2023;4828.12;5.9;3.75;3.5;18.47
34427;216;4;27/10/2023;470.33;;3.48;3.85;19.42
34428;132;8;27/10/2023;3575.5;8.0;4.82;3.08;19.64
34431;35;15;27/10/2023;1609.22;8.1;4.29;3.43;15.49
34432;14;16;27/10/2023;3535.98;4.9;3.72;3.13;15.84
34438;228;11;27/10/2023;4001.97;5.7;4.75;3.98;15.35
34447;68;1;27/10/2023;4409.66;4.5;3.0;;19.84
34448;37;14;27/10/2023;2792.7;9.9;4.14;3.62;17.19
34449;123;11;27/10/2023;2908.18;5.3;3.19;3.36;14.84
34465;101;8;27/10/2023;-2026.88;7.7;;3.46;15.98
34468;103;19;27/10/2023;3810.01;3.3;3.8;3.47;
34469;201;20;27/10/2023;2671.97;8.7;4.1;3.6;18.55
34472;40;15;27/10/2023;2953.36;10.0;3.54;3.0;14.49
34474;1;18;27/10/2023;3561.61;4.0;4.23;3.29;14.91
34475;47;9;27/10/2023;1910.79;7.6;3.89;3.34;17.88
34479;46;2;27/10/2023;4297.53;9.4;4.73;3.37;14.04
34486;12;10;27/10/2023;2553.99;5.2;4.41;3.33;15.1
34495;214;12;28/10/2023;2832.52;4.3;3.47;2.94;14.52
34497;200;14;28/10/2023;211.63;7.5;4.33;2.95;16.43
34502;174;18;28/10/2023;3938.26;5.9;5.36;3.19;19.21
34503;162;20;28/10/2023;901.69;7.8;4.84;2.92;16.93
34504;98;15;28/10/2023;2601.28;4.2;5.17;2.95;18.65
34510;218;19;28/10/2023;925.87;9.0;4.55;3.12;18.04
34517;19;18;28/10/2023;1962.06;5.5;5.45;3.35;17.21
34526;100;3;28/10/2023;244.41;6.9;4.04;3.9;16.52
34532;155;9;28/10/2023;4104.25;5.0;4.93;3.84;17.62
34533;113;13;28/10/2023;4652.43;6.8;4.51;2.87;16.29
34535;91;13;28/10/2023;2557.82;;5.17;3.86;17.74
34536;54;11;28/10/2023;380.45;9.4;3.05;3.45;19.36
34538;141;10;28/10/2023;1773.58;2.5;4.02;3.43;14.22
34539;108;5;28/10/2023;2174.16;5.1;3.4;2.97;
34542;45;1;28/10/2023;1865.51;9.0;3.55;2.99;14.73
34544;187;17;28/10/2023;1906.86;2.8;3.21;3.65;16.55
34545;233;5;28/10/2023;4541.9;2.2;3.83;3.29;14.75
34547;232;7;28/10/2023;1246.84;3.4;5.31;3.91;15.8
34551;66;10;28/10/2023;3609.86;10.0;4.01;3.15;19.84
34555;80;18;28/10/2023;2329.86;3.0;5.37;2.92;15.12
34560;145;19;28/10/2023;2766.94;5.9;5.41;3.45;15.16
34562;24;5;28/10/2023;3984.93;2.6;5.11;;19.12
34563;11;18;28/10/2023;3039.63;5.6;5.1;3.14;14.84
34568;194;4;28/10/2023;1176.43;8.1;4.16;3.72;15.95
34569;160;18;28/10/2023;3487.08;3.6;4.66;3.53;17.05
34579;25;4;28/10/2023;1739.35;9.5;4.31;;14.85
34580;77;19;28/10/2023;1692.31;3.8;5.38;3.96;16.95
34581;133;6;28/10/2023;2914.54;7.6;3.72;3.89;14.29
34588;164;20;28/10/2023;402.74;6.8;4.67;3.75;17.2
34589;18;12;28/10/2023;2187.68;6.8;4.02;3.56;18.93
34596;191;1;28/10/2023;1567.58;8.8;3.67;3.44;18.9
34597;189;6;28/10/2023;635.37;8.1;4.49;3.03;14.47
34601;2;10;28/10/2023;2831.74;7.2;3.75;2.88;14.31
34602;106;4;28/10/2023;1489.7;5.2;3.6;2.99;15.63
34603;181;20;28/10/2023;696.9;5.3;3.26;3.58;17.17
34606;11;14;29/10/2023;3243.34;8.7;3.62;3.15;
34608;152;12;29/10/2023;4685.85;5.7;3.88;3.13;16.79
34612;77;3;29/10/2023;4025.03;;3.44;3.71;18.37
34613;83;9;29/10/2023;1231.59;;3.76;3.91;16.67
34615;222;3;29/10/2023;3412.58;8.8;3.87;3.53;16.85
34616;32;18;29/10/2023;545.99;8.1;4.47;2.96;15.94
34621;236;18;29/10/2023;2120.45;7.6;3.99;2.83;15.68
34623;141;16;29/10/2023;1579.83;7.0;3.1;3.35;17.01
34624;72;17;29/10/2023;2933.29;3.2;4.74;3.83;15.42
34629;244;18;29/10/2023;3888.86;4.4;5.26;3.78;16.32
34632;25;17;29/10/2023;3741.23;4.9;4.45;3.73;14.75
34633;140;16;29/10/2023;3607.95;5.6;3.03;;16.64
34635;155;20;29/10/2023;3330.08;7.4;3.34;3.21;14.61
34641;48;19;29/10/2023;3089.43;8.7;5.27;2.92;18.7
34642;73;12;29/10/2023;433.25;;3.01;3.55;19.03
34644;223;3;29/10/2023;2901.75;5.1;3.15;3.15;14.62
34645;9;14;29/10/2023;-1996.74;5.7;5.12;3.76;14.28
34646;26;16;29/10/2023;2683.33;9.0;3.56;3.81;15.56
34650;218;12;29/10/2023;3780.25;9.0;3.82;3.42;18.14
34653;109;17;29/10/2023;534.92;6.8;4.11;2.83;15.22
34657;162;15;29/10/2023;313.13;6.1;5.31;;19.59
34662;176;1;29/10/2023;3661.89;5.7;4.5;3.81;15.1
34663;195;19;29/10/2023;973.98;4.4;4.96;3.21;18.96
34664;91;10;29/10/2023;2930.32;4.6;4.61;3.18;16.38
34667;188;18;29/10/2023;1424.57;8.6;3.74;3.54;19.37
34668;38;6;29/10/2023;4664.02;8.8;3.28;2.93;19.88
34670;233;20;29/10/2023;205.5;4.8;5.13;3.99;16.73
34672;23;16;29/10/2023;3221.9;8.4;5.23;2.99;19.63
34675;193;11;29/10/2023;3150.51;8.0;5.14;3.96;
34676;52;1;29/10/2023;2292.31;10.0;3.22;3.3;
34680;186;2;29/10/2023;3653.78;7.3;4.26;3.63;18.54
34695;154;3;30/10/2023;2493.67;9.3;4.71;3.15;15.69
34697;22;13;30/10/2023;4582.95;6.7;4.08;;19.54
34698;91;17;30/10/2023;2934.98;4.3;3.91;3.11;17.57
34709;59;13;30/10/2023;2934.36;7.4;4.22;3.8;15.82
34711;36;20;30/10/2023;892.04;3.8;4.84;2.93;15.57
34713;148;16;30/10/2023;2631.3;6.8;3.82;2.88;16.09
34717;121;14;30/10/2023;212.59;2.6;4.57;3.11;17.77
34720;234;8;30/10/2023;4739.2;6.5;4.55;3.09;18.92
34723;56;9;30/10/2023;4331.28;6.5;3.42;3.8;
34725;167;20;30/10/2023;3603.59;7.5;3.57;3.81;
34727;131;7;30/10/2023;3077.53;8.0;4.19;3.66;15.76
34731;230;4;30/10/2023;3029.35;7.1;4.85;3.26;17.39
34733;63;10;30/10/2023;-829.36;7.0;3.64;2.99;18.26
34735;233;15;30/10/2023;3190.2;10.0;3.3;2.99;
34738;186;14;30/10/2023;840.86;2.8;3.43;3.94;16.11
34739;102;1;30/10/2023;1564.71;3.0;4.36;3.91;19.21
34743;205;19;30/10/2023;233.83;7.3;5.44;3.55;19.76
34749;88;18;30/10/2023;1775.07;2.6;3.74;3.16;14.79
34756;4;4;30/10/2023;2662.29;;5.32;2.95;15.39
34758;245;11;30/10/2023;563.8;9.5;4.61;3.02;15.61
34761;74;4;30/10/2023;4929.48;9.4;4.12;3.91;14.28
34762;40;5;30/10/2023;2299.06;;4.78;3.26;17.98
34775;177;5;30/10/2023;4474.03;7.0;5.09;3.95;16.39
34782;32;17;30/10/2023;3938.05;9.2;3.55;3.71;18.9
34784;221;7;30/10/2023;4704.74;5.6;3.17;3.74;17.83
34788;213;14;30/10/2023;4015.74;6.3;3.49;;16.21
34796;57;16;31/10/2023;828.55;2.9;4.09;3.74;19.85
34806;226;17;31/10/2023;1495.16;4.2;5.36;3.35;16.03
34808;239;14;31/10/2023;3004.44;5.8;3.87;3.38;17.45
34814;237;9;31/10/2023;268.46;3.0;4.82;2.93;15.37
34815;166;14;31/10/2023;2318.82;2.1;5.41;2.86;17.44
34822;198;1;31/10/2023;808.86;4.6;3.11;3.48;18.44
34823;170;2;31/10/2023;1457.79;3.0;4.89;3.03;17.3
34824;119;20;31/10/2023;4758.4;6.2;;3.23;19.47
34827;86;16;31/10/2023;3430.89;9.6;4.62;3.79;19.28
34833;54;5;31/10/2023;4033.47;7.7;5.06;3.45;19.65
34835;42;9;31/10/2023;779.39;7.6;4.85;2.89;15.49
34838;93;4;31/10/2023;2715.31;;3.64;3.23;19.67
34840;240;10;31/10/2023;3189.95;;5.23;3.44;18.56
34842;72;20;31/10/2023;414.8;5.9;5.1;3.17;14.5
34843;123;1;31/10/2023;4573.37;6.0;5.29;3.75;18.65
34845;9;15;31/10/2023;1199.3;4.6;5.5;3.51;17.65
34847;232;18;31/10/2023;3126.98;6.4;;3.28;17.96
34857;136;4;31/10/2023;3129.05;;3.97;2.8;16.91
34858;39;12;31/10/2023;2820.17;8.2;4.14;3.6;19.48
34859;76;4;31/10/2023;447.59;5.9;4.75;3.72;18.52
34860;56;10;31/10/2023;705.24;8.4;3.07;3.5;14.54
34862;167;3;31/10/2023;2819.51;2.2;5.02;2.84;14.12
34864;225;1;31/10/2023;4641.61;9.4;5.09;3.15;18.62
34875;60;11;31/10/2023;2014.12;6.3;3.65;3.32;15.37
34876;63;20;31/10/2023;4091.04;8.7;3.31;3.81;17.22
34878;98;11;31/10/2023;4428.53;9.7;4.54;3.86;15.87
34879;141;19;31/10/2023;712.86;5.2;3.11;3.03;18.04
34881;103;20;31/10/2023;1215.2;7.2;4.39;3.5;15.15
34882;73;20;31/10/2023;1876.47;6.9;4.11;3.58;15.52
34888;99;3;31/10/2023;4190.26;8.8;4.3;3.94;17.03
34889;151;20;31/10/2023;4106.52;9.1;4.03;3.55;14.63
34891;64;17;31/10/2023;3916.68;5.0;4.24;2.97;15.18
34893;113;8;31/10/2023;3378.86;;;3.98;15.33
34894;235;1;31/10/2023;738.16;5.7;5.38;3.78;18.74
34901;144;19;31/10/2023;2530.01;;;3.81;19.99
34902;16;18;31/10/2023;1544.56;2.5;3.59;3.62;19.67
34907;33;4;01/11/2023;1843.89;7.8;3.73;3.3;
34908;239;2;01/11/2023;4351.62;2.6;4.87;3.34;15.38
34909;125;6;01/11/2023;3864.83;4.4;4.92;3.84;18.88
34910;230;4;01/11/2023;1324.24;8.3;4.81;2.82;15.38
34913;97;10;01/11/2023;3364.92;4.7;5.49;3.89;14.75
34914;71;20;01/11/2023;2481.11;9.5;3.94;3.69;15.09
34916;93;5;01/11/2023;757.98;4.4;3.55;2.93;17.93
34917;128;9;01/11/2023;1873.65;3.8;4.34;3.73;17.95
34920;29;16;01/11/2023;4538.25;2.8;4.42;3.89;18.23
34921;145;1;01/11/2023;899.62;9.5;3.13;3.94;14.66
34923;207;16;01/11/2023;2772.19;8.6;4.53;3.65;17.65
34925;141;11;01/11/2023;3012.13;8.0;5.26;3.18;18.85
34928;68;3;01/11/2023;3853.73;2.2;4.2;;
34935;142;14;01/11/2023;3463.76;4.3;4.69;3.4;
34947;53;20;01/11/2023;3046.24;9.8;5.13;3.18;
34948;82;17;01/11/2023;1928.36;7.4;4.31;3.34;16.82
34952;190;16;01/11/2023;4387.15;9.0;5.27;3.37;
34954;226;10;01/11/2023;2133.08;6.6;3.29;4.0;16.08
34958;44;11;01/11/2023;336.75;5.0;;2.93;18.17
34962;116;1;01/11/2023;1097.58;5.7;3.16;3.54;
34969;206;9;01/11/2023;3252.08;9.6;3.45;3.22;18.76
34971;212;8;01/11/2023;2576.65;;4.88;;
34975;165;4;01/11/2023;3244.3;7.9;4.35;3.42;15.3
34977;121;9;01/11/2023;4532.34;8.8;4.4;;15.3
34983;78;9;01/11/2023;3901.01;4.4;3.69;3.84;14.7
34984;219;13;01/11/2023;997.15;9.9;4.8;3.85;18.0
34987;200;2;01/11/2023;4557.02;9.3;5.2;3.52;17.25
34988;100;4;01/11/2023;1319.2;5.4;3.47;3.43;15.87
34990;169;16;01/11/2023;1084.51;9.2;3.89;3.23;19.79
34994;224;8;01/11/2023;575.78;9.0;4.04;3.83;14.88
34998;28;9;01/11/2023;1270.03;9.0;4.45;2.85;19.72
35000;199;8;01/11/2023;822.52;2.0;5.31;3.52;15.57
35001;74;11;01/11/2023;4733.05;3.2;3.72;3.57;16.99
35004;73;7;01/11/2023;854.93;2.5;4.93;3.12;14.31
35010;162;6;01/11/2023;2011.05;6.2;5.46;2.81;16.11
35015;192;14;01/11/2023;2962.21;5.6;3.4;3.02;
35016;198;9;01/11/2023;3729.87;;4.16;3.48;19.1
35017;244;1;01/11/2023;1415.65;;4.39;3.84;17.06
35020;96;14;01/11/2023;3920.04;8.2;5.25;;15.44
35021;203;12;01/11/2023;2081.14;;5.3;3.51;18.37
35023;126;20;01/11/2023;4502.85;3.3;5.08;3.32;19.51
35025;225;1;01/11/2023;451.33;8.0;4.0;3.96;19.15
35027;134;18;01/11/2023;1669.71;9.6;3.05;3.78;14.29
35028;137;20;01/11/2023;1172.7;2.9;3.18;3.06;15.2
35034;36;14;01/11/2023;1263.43;7.1;3.34;3.03;19.9
35035;208;17;01/11/2023;619.35;;5.37;3.29;16.36
35040;217;3;01/11/2023;3606.45;;4.39;2.93;16.88
35048;20;9;02/11/2023;2755.81;6.1;3.25;3.38;18.34
35050;27;4;02/11/2023;3581.57;7.5;3.63;3.28;19.26
35051;23;5;02/11/2023;2994.02;5.7;4.09;3.78;
35055;63;5;02/11/2023;361.06;5.7;4.14;3.82;14.38
35058;36;4;02/11/2023;4607.15;4.0;4.07;3.88;17.39
35059;11;13;02/11/2023;915.79;7.6;4.13;3.4;16.36
35063;196;3;02/11/2023;3399.78;2.9;4.01;3.01;15.35
35064;116;2;02/11/2023;1246.97;2.2;4.12;3.09;16.53
35065;243;7;02/11/2023;893.01;2.7;4.6;3.78;18.16
35069;239;17;02/11/2023;457.93;5.6;4.11;3.19;17.08
35073;110;12;02/11/2023;3215.51;9.3;4.53;3.85;14.26
35074;180;7;02/11/2023;2073.23;5.8;3.16;3.5;14.8
35075;60;7;02/11/2023;2244.96;7.3;5.06;3.33;18.46
35076;105;9;02/11/2023;1452.93;2.5;5.03;3.82;17.44
35079;72;2;02/11/2023;2975.43;4.6;4.45;3.25;15.05
35080;87;10;02/11/2023;4070.95;9.0;4.62;3.04;17.66
35081;95;16;02/11/2023;2123.2;4.1;5.25;3.27;18.4
35082;146;15;02/11/2023;4378.85;4.1;4.06;2.94;17.23
35083;193;19;02/11/2023;3625.54;9.0;4.1;3.81;15.17
35091;156;20;02/11/2023;3399.86;4.8;5.04;3.29;14.92
35092;118;8;02/11/2023;654.14;9.4;5.25;2.91;14.7
35095;172;1;02/11/2023;811.79;7.9;;3.2;
35098;1;12;02/11/2023;3062.24;4.6;3.88;3.7;15.51
35099;24;7;02/11/2023;869.08;4.0;3.41;3.53;14.74
35102;226;8;02/11/2023;4842.47;9.9;3.83;3.98;17.11
35103;74;13;02/11/2023;4167.94;9.2;4.37;3.7;16.17
35104;182;4;02/11/2023;1239.27;3.0;3.22;3.09;14.27
35105;93;12;02/11/2023;2594.44;9.1;4.59;3.81;16.35
35112;75;11;02/11/2023;2487.45;9.6;3.53;;15.67
35116;9;19;02/11/2023;4394.75;5.9;5.11;3.7;15.75
35121;8;10;02/11/2023;1973.57;6.4;5.19;;14.23
35124;122;12;02/11/2023;2233.06;4.0;;3.33;16.73
35126;111;9;02/11/2023;2703.36;9.8;3.86;3.13;18.31
35128;43;9;02/11/2023;3758.68;4.2;5.13;3.79;14.46
35129;221;15;02/11/2023;1316.42;5.4;4.25;2.83;
35132;231;15;02/11/2023;2809.71;5.9;3.69;3.07;14.67
35133;166;8;02/11/2023;4131.77;8.1;;2.89;18.94
35140;81;12;02/11/2023;1619.7;9.0;4.21;3.58;18.48
35141;5;13;02/11/2023;4566.86;6.3;5.14;2.83;14.76
35143;12;15;02/11/2023;4590.25;4.4;5.46;3.67;16.54
35147;245;9;03/11/2023;3999.34;9.2;4.65;3.45;16.87
35150;20;4;03/11/2023;2473.98;5.0;3.27;3.79;18.46
35153;75;8;03/11/2023;4521.71;9.1;3.03;;17.86
35163;103;17;03/11/2023;204.98;8.7;3.78;3.8;15.84
35164;115;13;03/11/2023;4111.09;5.7;3.07;3.23;19.65
35169;148;3;03/11/2023;1005.77;4.0;5.09;3.49;
35172;193;1;03/11/2023;3936.3;9.9;;3.73;15.73
35174;111;13;03/11/2023;3003.54;8.3;4.35;3.24;16.04
35175;58;2;03/11/2023;666.11;8.3;5.12;3.44;16.46
35178;208;12;03/11/2023;4084.88;;4.81;3.16;14.22
35179;97;5;03/11/2023;4590.48;6.6;5.32;2.9;19.57
35180;81;1;03/11/2023;2966.25;4.6;3.29;3.59;
35182;90;13;03/11/2023;1482.96;6.3;3.24;3.58;16.94
35183;5;13;03/11/2023;1552.79;8.3;4.46;3.61;15.87
35192;92;9;03/11/2023;2544.99;2.6;4.84;3.24;17.45
35193;183;1;03/11/2023;624.91;7.2;3.73;3.92;17.38
35194;192;16;03/11/2023;3408.91;7.5;4.82;3.73;15.52
35196;133;10;03/11/2023;2695.25;6.7;;3.82;
35198;199;3;03/11/2023;1341.02;9.4;3.56;3.84;19.66
35200;194;19;03/11/2023;1473.92;3.4;5.28;3.03;19.43
35202;243;5;03/11/2023;2286.06;6.5;5.0;3.86;18.1
35204;181;7;03/11/2023;894.92;3.6;4.23;3.4;18.55
35205;68;9;03/11/2023;2587.1;7.4;4.01;2.97;15.5
35210;23;4;03/11/2023;2775.79;;4.24;3.49;15.51
35211;172;14;03/11/2023;722.26;8.0;3.07;2.9;17.12
35212;32;17;03/11/2023;4588.81;;3.61;3.94;18.07
35216;31;13;03/11/2023;4298.54;3.5;5.09;2.88;15.51
35218;72;7;03/11/2023;4571.7;6.2;4.1;3.8;17.89
35221;71;12;03/11/2023;4117.1;3.3;5.49;2.98;14.93
35222;219;4;03/11/2023;3177.04;7.3;3.13;3.76;19.84
35225;147;10;03/11/2023;4875.41;2.2;5.02;2.94;
35231;207;12;03/11/2023;586.01;3.1;4.0;3.35;15.21
35234;98;8;03/11/2023;4104.28;5.6;5.44;3.35;16.15
35235;168;18;03/11/2023;1575.57;6.6;3.23;3.89;
35238;209;9;03/11/2023;219.92;6.2;4.11;2.91;16.12
35239;210;11;03/11/2023;2018.92;4.1;;3.33;17.11
35242;195;7;03/11/2023;1787.53;6.9;3.06;3.08;17.0
35244;203;2;03/11/2023;1425.75;4.8;4.57;3.63;17.61
35245;41;5;03/11/2023;3063.49;7.8;4.56;3.55;19.94
35249;93;20;03/11/2023;1495.16;5.0;4.88;3.29;16.96
35251;76;2;03/11/2023;2138.11;6.8;3.3;3.27;19.21
35253;167;18;03/11/2023;2633.11;5.9;3.89;3.52;17.96
35254;234;15;03/11/2023;884.5;8.3;5.18;4.0;19.19
35256;201;3;03/11/2023;2058.01;3.9;4.64;3.4;18.0
35259;139;14;03/11/2023;1455.08;2.2;3.47;3.0;16.3
35263;84;14;03/11/2023;312.63;;4.0;3.66;18.62
35265;55;7;03/11/2023;1884.54;6.6;3.89;3.47;16.82
35275;23;20;04/11/2023;2201.51;8.5;4.33;2.83;19.91
35277;35;2;04/11/2023;3540.76;3.9;5.38;3.2;19.89
35279;236;3;04/11/2023;930.01;9.1;4.99;3.24;14.93
35281;216;5;04/11/2023;1175.41;8.9;3.92;3.44;16.53
35282;106;15;04/11/2023;3855.28;9.8;4.98;2.85;16.54
35283;15;13;04/11/2023;2042.8;9.4;3.62;2.92;17.56
35285;178;10;04/11/2023;4640.13;2.7;3.55;3.74;19.56
35289;85;12;04/11/2023;3802.14;4.2;4.43;3.9;
35293;132;13;04/11/2023;3976.4;7.5;4.32;3.13;15.51
35294;110;7;04/11/2023;4921.15;;5.5;3.14;19.5
35297;42;8;04/11/2023;4719.31;8.0;3.74;3.79;16.09
35299;145;18;04/11/2023;4619.78;2.8;;3.51;15.01
35301;131;16;04/11/2023;669.33;4.7;3.42;3.11;18.56
35306;193;20;04/11/2023;3331.59;4.1;4.42;3.41;16.1
35309;156;14;04/11/2023;-285.19;6.1;3.95;2.89;19.48
35310;124;14;04/11/2023;759.65;4.4;4.43;3.01;15.2
35311;152;14;04/11/2023;2057.54;5.0;4.28;;17.32
35313;114;12;04/11/2023;1419.5;8.3;5.15;3.29;19.23
35315;186;7;04/11/2023;4072.7;3.8;3.06;3.21;17.18
35319;197;18;04/11/2023;1871.74;2.7;4.64;3.47;17.55
35323;103;6;04/11/2023;3335.75;2.6;4.24;3.57;18.44
35327;194;13;04/11/2023;2505.32;6.2;;3.49;17.88
35329;79;7;04/11/2023;1297.93;4.3;;3.64;16.47
35336;95;11;04/11/2023;4985.91;2.9;3.05;3.11;14.76
35339;155;15;04/11/2023;1151.44;2.4;4.89;3.68;17.21
35340;127;1;04/11/2023;1725.33;4.5;4.16;3.32;17.51
35345;70;10;04/11/2023;462.9;9.5;3.09;3.56;
35348;96;10;04/11/2023;2030.4;4.2;4.43;3.13;14.01
35349;14;19;04/11/2023;612.51;6.8;3.01;3.48;15.31
35350;196;18;04/11/2023;4689.18;9.8;3.42;3.48;15.91
35356;199;6;04/11/2023;2266.34;8.2;4.4;3.56;15.59
35359;133;19;04/11/2023;2902.89;4.6;3.26;3.35;18.39
35363;102;19;04/11/2023;-3625.96;7.5;3.47;3.73;17.75
35366;166;17;05/11/2023;769.39;;5.43;3.57;15.93
35367;171;10;05/11/2023;1798.08;4.4;5.31;3.0;14.75
35368;158;13;05/11/2023;607.57;2.6;3.1;3.35;19.32
35371;210;20;05/11/2023;1586.1;3.6;;2.86;18.36
35372;168;1;05/11/2023;1556.55;5.7;4.14;3.16;18.25
35373;165;1;05/11/2023;1616.82;6.4;3.07;3.53;18.8
35378;101;9;05/11/2023;3939.72;4.1;5.47;3.91;18.52
35379;115;4;05/11/2023;3002.39;7.4;4.93;3.29;17.37
35381;42;20;05/11/2023;614.1;8.0;3.56;3.38;14.41
35385;131;8;05/11/2023;2566.37;9.3;5.06;3.36;16.18
35390;27;1;05/11/2023;1521.93;4.1;4.61;;18.67
35393;144;1;05/11/2023;3286.7;;4.73;2.96;14.76
35396;45;17;05/11/2023;2663.54;2.7;3.65;3.69;17.23
