id_item,id_pedido,id_produto,quantidade,preco_unitario,valor_total
8138,2286,9,445,18.96,8437.2
8139,2286,13,334,35.61,11893.74
8140,2286,5,48,69.49,3335.52
8141,2286,12,32,79.9,2556.8
8142,2286,11,261,14.65,3823.65
8143,2286,16,60,60.71,3642.6
8144,2287,20,488,16.48,8042.24
8145,2288,7,6,36.24,217.44
8146,2288,22,128,46.25,5920.0
8147,2289,28,462,72.73,33601.26
8148,2289,16,410,16.27,6670.7
8149,2289,18,314,24.29,7627.06
8150,2289,30,495,41.49,20537.55
8151,2289,2,285,67.25,19166.25
8152,2290,11,87,16.81,1462.47
8153,2291,25,489,66.01,32278.89
8154,2291,2,270,34.76,
8155,2291,28,115,6.46,742.9
8156,2292,1,29,65.63,1903.27
8157,2292,12,199,26.32,5237.68
8158,2292,9,261,73.72,19240.92
8159,2292,11,146,65.17,9514.82
8160,2292,3,20,27.1,542.0
8161,2293,24,452,44.55,20136.6
8162,2293,22,228,38.64,8809.92
8163,2293,27,400,50.1,20040.0
8164,2294,17,48,62.0,
8165,2294,8,354,36.17,12804.18
8166,2294,26,272,54.31,14772.32
8167,2295,13,328,61.97,20326.16
8168,2295,4,416,-70.71,29415.36
8169,2295,22,45,38.19,1718.55
8170,2295,10,495,46.12,22829.4
8171,2295,3,290,49.47,14346.3
8172,2296,9,207,31.32,6483.24
8173,2296,27,285,32.77,9339.45
8174,2296,11,42,5.77,242.34
8175,2296,3,313,55.69,17430.97
8176,2296,26,98,73.11,7164.78
8177,2296,20,115,42.25,4858.75
8178,2297,28,238,40.28,9586.64
8179,2297,22,406,9.93,4031.58
8180,2297,13,493,53.78,26513.54
8181,2298,28,48,31.99,1535.52
8182,2299,20,452,29.18,13189.36
8183,2300,17,81,68.02,5509.62
8184,2300,29,309,14.72,
8185,2301,9,109,69.04,7525.36
8186,2301,7,440,17.83,7845.2
8187,2301,11,251,4.4,1104.4
8188,2301,12,446,5.53,
8189,2301,5,418,65.59,27416.62
8190,2301,8,418,59.96,25063.28
8191,2302,2,154,32.17,4954.18
8192,2302,11,330,60.55,19981.5
8193,2302,14,240,73.69,17685.6
8194,2302,1,264,71.44,18860.16
8195,2303,27,105,12.09,1269.45
8196,2303,10,46,35.56,1635.76
8197,2303,22,3,47.78,143.34
8198,2303,23,271,51.13,13856.23
8199,2303,8,1,43.19,43.19
8200,2304,13,16,-30.85,493.6
8201,2304,2,228,51.2,11673.6
8202,2304,20,331,42.1,13935.1
8203,2304,26,142,4.2,596.4
8204,2305,26,126,59.6,7509.6
8205,2305,8,481,15.38,7397.78
8206,2306,21,139,37.77,5250.03
8207,2306,24,193,20.68,3991.24
8208,2306,19,290,36.27,10518.3
8209,2306,22,317,35.06,11114.02
8210,2307,23,294,56.24,16534.56
8211,2307,25,101,65.79,6644.79
8212,2307,29,57,32.16,1833.12
8213,2307,14,385,71.28,27442.8
8214,2307,13,159,77.52,12325.68
8215,2308,17,185,46.08,8524.8
8216,2308,3,380,9.36,3556.8
8217,2308,20,195,60.31,11760.45
8218,2308,9,291,8.21,2389.11
8219,2308,15,63,40.11,2526.93
8220,2308,28,363,14.27,5180.01
8221,2309,7,369,35.71,13176.99
8222,2309,9,34,5.55,188.7
8223,2309,13,108,67.71,7312.68
8224,2309,15,166,13.62,2260.92
8225,2309,28,153,31.3,4788.9
8226,2309,10,155,29.11,4512.05
8227,2310,22,119,62.42,7427.98
8228,2310,15,368,31.22,11488.96
8229,2310,12,276,9.28,2561.28
8230,2310,9,3,23.83,71.49
8231,2310,29,282,46.27,13048.14
8232,2311,4,183,15.56,2847.48
8233,2311,2,485,58.28,28265.8
8234,2311,27,451,52.04,
8235,2311,29,68,52.73,3585.64
8236,2311,11,207,15.84,3278.88
8237,2312,8,202,68.02,13740.04
8238,2312,20,280,70.01,19602.8
8239,2312,10,122,62.27,7596.94
8240,2313,1,138,10.69,1475.22
8241,2313,18,260,3.97,1032.2
8242,2313,10,413,65.41,27014.33
8243,2313,8,75,30.18,2263.5
8244,2314,30,227,74.39,16886.53
8245,2315,25,364,75.84,27605.76
8246,2315,1,197,31.4,6185.8
8247,2315,12,347,65.6,22763.2
8248,2315,18,268,50.65,13574.2
8249,2315,23,368,45.97,16916.96
8250,2316,27,28,71.78,2009.84
8251,2316,20,374,65.72,24579.28
8252,2316,23,20,36.44,728.8
8253,2317,18,226,62.86,14206.36
8254,2317,26,445,40.01,17804.45
8255,2317,6,464,76.79,35630.56
8256,2317,9,35,50.94,1782.9
8257,2317,27,373,36.46,13599.58
8258,2318,7,287,18.44,5292.28
8259,2318,23,169,11.2,1892.8
8260,2319,26,232,73.55,17063.6
8261,2320,16,325,46.29,15044.25
8262,2320,8,441,25.45,11223.45
8263,2320,18,205,55.15,11305.75
8264,2320,28,91,39.16,3563.56
8265,2320,2,242,56.84,13755.28
8266,2320,9,459,79.24,36371.16
8267,2321,29,255,15.55,3965.25
8268,2321,26,400,6.35,2540.0
8269,2321,23,111,47.82,5308.02
8270,2321,15,164,54.72,8974.08
8271,2322,12,442,72.89,32217.38
8272,2322,1,248,70.26,17424.48
8273,2322,19,383,53.37,20440.71
8274,2322,29,390,22.82,8899.8
8275,2322,9,476,11.64,5540.64
8276,2323,7,257,31.6,
8277,2323,3,376,44.52,16739.52
8278,2323,6,5,37.29,186.45
8279,2324,11,307,72.77,22340.39
8280,2324,8,377,36.31,13688.87
8281,2324,1,498,53.97,26877.06
8282,2325,13,134,69.95,9373.3
8283,2325,8,411,51.51,21170.61
8284,2326,1,41,38.89,1594.49
8285,2326,15,7,3.1,21.7
8286,2326,2,43,28.96,1245.28
8287,2326,24,183,29.99,5488.17
8288,2326,28,428,7.96,3406.88
8289,2327,21,324,36.41,11796.84
8290,2327,5,44,75.57,3325.08
8291,2328,25,346,55.8,19306.8
8292,2328,20,370,9.16,3389.2
8293,2328,12,365,76.97,28094.05
8294,2328,27,467,52.29,24419.43
8295,2328,5,8,57.16,457.28
8296,2328,4,129,60.54,7809.66
8297,2329,1,397,30.83,12239.51
8298,2329,10,391,29.99,11726.09
8299,2329,26,457,44.26,20226.82
8300,2329,16,49,29.95,1467.55
8301,2329,25,260,71.49,18587.4
8302,2330,17,322,26.97,8684.34
8303,2330,13,290,70.06,20317.4
8304,2330,27,351,31.23,10961.73
8305,2330,1,213,-20.59,4385.67
8306,2330,19,48,77.93,3740.64
8307,2330,7,268,73.68,19746.24
8308,2331,26,317,28.82,9135.94
8309,2331,9,7,4.43,31.01
8310,2331,30,387,51.31,19856.97
8311,2331,20,438,67.66,29635.08
8312,2331,11,481,73.19,35204.39
8313,2331,5,328,15.36,5038.08
8314,2332,22,25,45.86,1146.5
8315,2332,5,139,46.06,6402.34
8316,2332,17,399,8.19,3267.81
8317,2333,30,356,22.61,8049.16
8318,2333,18,154,16.5,2541.0
8319,2333,27,141,52.67,7426.47
8320,2334,16,41,9.53,390.73
8321,2335,7,410,79.19,32467.9
8322,2335,17,210,33.75,7087.5
8323,2336,1,370,60.7,22459.0
8324,2336,13,497,60.63,30133.11
8325,2336,30,248,23.01,5706.48
8326,2336,8,250,7.12,1780.0
8327,2336,12,241,16.15,3892.15
8328,2337,4,195,20.27,3952.65
8329,2337,28,160,47.83,7652.8
8330,2337,18,132,4.78,630.96
8331,2337,7,354,39.86,14110.44
8332,2337,16,26,9.84,255.84
8333,2337,6,295,79.71,23514.45
8334,2338,1,329,11.37,3740.73
8335,2338,27,219,22.4,4905.6
8336,2338,18,75,64.29,4821.75
8337,2338,2,143,12.87,1840.41
8338,2338,13,331,47.18,15616.58
8339,2338,14,52,62.93,3272.36
8340,2339,26,459,79.64,36554.76
8341,2339,20,188,27.48,5166.24
8342,2340,22,369,28.29,10439.01
8343,2340,10,272,17.49,4757.28
8344,2340,21,434,78.49,
8345,2340,9,245,31.59,7739.55
8346,2340,29,59,70.67,4169.53
8347,2341,11,407,64.03,26060.21
8348,2341,8,395,17.86,7054.7
8349,2341,3,129,52.23,6737.67
8350,2341,7,326,51.7,16854.2
8351,2342,28,113,68.53,7743.89
8352,2342,1,292,3.95,1153.4
8353,2343,30,484,17.56,8499.04
8354,2343,21,493,36.37,17930.41
8355,2343,13,312,17.66,5509.92
8356,2343,12,391,73.64,28793.24
8357,2344,26,134,25.69,3442.46
8358,2345,1,335,47.78,16006.3
8359,2345,16,186,38.21,7107.06
8360,2346,11,297,4.14,1229.58
8361,2346,16,5,69.6,348.0
8362,2346,22,103,73.56,7576.68
8363,2346,3,393,72.74,28586.82
8364,2346,19,260,70.25,
8365,2346,9,306,12.64,3867.84
8366,2347,6,297,15.47,4594.59
8367,2347,7,26,73.43,
8368,2347,24,236,11.84,2794.24
8369,2347,11,152,30.79,4680.08
8370,2347,25,226,73.75,16667.5
8371,2347,23,157,68.78,10798.46
8372,2348,7,121,23.98,2901.58
8373,2348,8,124,54.72,6785.28
8374,2348,28,489,-52.45,25648.05
8375,2348,26,45,49.32,2219.4
8376,2348,21,342,39.29,13437.18
8377,2349,27,315,34.18,10766.7
8378,2349,9,476,51.83,24671.08
8379,2349,3,26,48.1,1250.6
8380,2349,20,201,14.27,2868.27
8381,2349,13,351,30.87,10835.37
8382,2349,25,355,15.33,5442.15
8383,2350,10,4,75.43,301.72
8384,2350,7,355,11.29,4007.95
8385,2350,26,86,26.03,2238.58
8386,2350,18,489,70.78,34611.42
8387,2350,28,95,12.07,1146.65
8388,2351,14,447,64.82,28974.54
8389,2351,1,324,9.9,3207.6
8390,2351,24,153,64.2,9822.6
8391,2351,15,35,72.68,2543.8
8392,2352,24,225,34.26,7708.5
8393,2352,17,18,77.11,1387.98
8394,2352,5,268,59.4,15919.2
8395,2352,19,466,23.34,10876.44
8396,2353,3,426,67.44,28729.44
8397,2353,16,110,71.26,7838.6
8398,2353,30,296,8.42,2492.32
8399,2353,14,467,74.91,34982.97
8400,2353,25,186,56.48,10505.28
8401,2354,1,205,49.4,10127.0
8402,2354,10,306,49.98,15293.88
8403,2354,26,377,43.17,16275.09
8404,2354,24,90,57.44,5169.6
8405,2355,5,191,62.2,11880.2
8406,2355,17,282,70.82,19971.24
8407,2355,16,418,58.14,24302.52
8408,2355,20,409,46.72,19108.48
8409,2355,21,484,10.99,5319.16
8410,2355,1,53,57.67,3056.51
8411,2356,3,15,44.96,674.4
8412,2357,3,499,29.44,14690.56
8413,2358,20,36,74.82,2693.52
8414,2358,5,60,47.97,2878.2
8415,2359,10,433,35.21,
8416,2360,16,32,11.99,383.68
8417,2360,22,7,31.55,220.85
8418,2361,21,140,19.99,2798.6
8419,2362,26,3,60.39,181.17
8420,2362,18,176,71.86,12647.36
8421,2363,25,468,19.48,9116.64
8422,2363,10,262,63.71,16692.02
8423,2363,19,68,41.62,
8424,2363,5,228,47.53,10836.84
8425,2364,4,447,70.31,31428.57
8426,2364,8,73,18.41,
8427,2364,25,191,61.0,11651.0
8428,2364,10,102,31.33,3195.66
8429,2364,18,487,70.09,34133.83
8430,2364,29,88,3.73,328.24
8431,2365,25,182,11.5,2093.0
8432,2366,22,95,34.95,3320.25
8433,2366,18,103,40.17,4137.51
8434,2366,26,356,22.41,7977.96
8435,2366,7,364,62.55,22768.2
8436,2367,13,77,50.23,3867.71
8437,2368,24,69,72.94,5032.86
8438,2368,26,307,23.27,7143.89
8439,2368,7,11,74.54,819.94
8440,2368,13,291,52.52,15283.32
8441,2368,5,245,76.46,18732.7
8442,2368,15,418,79.14,33080.52
8443,2369,4,183,68.46,12528.18
8444,2369,15,460,19.19,8827.4
8445,2370,20,220,69.44,15276.8
8446,2370,26,116,15.54,1802.64
8447,2370,4,350,59.42,20797.0
8448,2370,19,280,39.35,11018.0
8449,2370,23,425,54.61,23209.25
8450,2371,18,31,69.17,2144.27
8451,2371,17,94,13.95,1311.3
8452,2371,28,57,61.5,3505.5
8453,2372,1,29,74.48,2159.92
8454,2372,24,302,55.01,16613.02
8455,2373,4,424,40.64,17231.36
8456,2373,5,168,74.8,12566.4
8457,2373,7,138,23.36,3223.68
8458,2373,2,80,35.77,2861.6
8459,2373,21,205,33.05,6775.25
8460,2373,19,365,31.98,11672.7
8461,2374,4,177,69.09,12228.93
8462,2374,14,493,11.85,
8463,2374,28,155,7.97,1235.35
8464,2374,15,377,65.57,24719.89
8465,2375,20,186,16.41,3052.26
8466,2376,23,437,29.04,12690.48
8467,2376,28,133,56.87,7563.71
8468,2377,3,137,54.7,7493.9
8469,2377,17,411,12.13,4985.43
8470,2377,10,42,76.09,3195.78
8471,2377,18,424,16.97,7195.28
8472,2378,2,483,40.12,19377.96
8473,2378,13,489,43.54,21291.06
8474,2378,16,41,62.36,2556.76
8475,2378,23,18,76.55,1377.9
8476,2379,10,369,45.77,16889.13
8477,2379,17,301,10.53,3169.53
8478,2379,14,392,79.65,31222.8
8479,2380,12,398,51.9,20656.2
8480,2380,10,399,71.85,28668.15
8481,2380,21,327,50.87,16634.49
8482,2380,20,482,79.02,38087.64
8483,2380,24,258,66.05,17040.9
8484,2380,19,90,47.25,4252.5
8485,2381,8,250,50.57,12642.5
8486,2381,6,227,58.79,13345.33
8487,2382,22,364,26.69,9715.16
8488,2382,5,172,27.41,4714.52
8489,2383,23,51,60.41,3080.91
8490,2383,12,470,31.04,14588.8
8491,2383,5,83,46.76,3881.08
8492,2384,28,497,48.84,24273.48
8493,2384,10,342,14.32,4897.44
8494,2384,17,286,72.78,20815.08
8495,2384,12,161,65.72,10580.92
8496,2384,24,41,8.14,333.74
8497,2385,15,189,58.9,11132.1
8498,2385,30,70,38.42,2689.4
8499,2385,25,170,20.36,3461.2
8500,2385,20,102,75.66,7717.32
8501,2385,23,21,61.76,1296.96
8502,2385,10,64,35.17,2250.88
8503,2386,25,380,47.59,18084.2
8504,2386,15,132,48.86,6449.52
8505,2386,8,360,42.64,15350.4
8506,2386,16,88,71.37,6280.56
8507,2386,1,202,76.83,15519.66
8508,2386,7,153,63.96,9785.88
8509,2387,1,244,66.25,16165.0
8510,2387,27,481,21.74,10456.94
8511,2388,27,381,19.66,7490.46
8512,2389,13,342,11.38,3891.96
8513,2389,12,405,67.73,27430.65
8514,2389,2,336,74.06,24884.16
8515,2390,20,353,39.23,13848.19
8516,2390,23,226,41.11,9290.86
8517,2390,15,311,53.84,16744.24
8518,2390,6,100,14.76,1476.0
8519,2390,14,270,36.15,9760.5
8520,2391,20,423,23.01,9733.23
8521,2391,24,144,8.71,1254.24
8522,2391,8,120,53.21,6385.2
8523,2391,5,184,3.65,671.6
8524,2391,29,400,32.95,13180.0
8525,2392,29,46,60.52,2783.92
8526,2392,6,493,67.5,33277.5
8527,2392,5,461,7.46,3439.06
8528,2392,16,197,33.39,
8529,2392,1,16,8.73,139.68
8530,2392,8,125,8.68,1085.0
8531,2393,7,340,78.5,26690.0
8532,2394,19,191,74.24,14179.84
8533,2394,5,477,34.67,16537.59
8534,2394,29,159,72.33,11500.47
8535,2394,15,471,60.63,28556.73
8536,2394,16,245,39.87,9768.15
8537,2394,23,250,71.96,17990.0
8538,2395,18,45,12.29,553.05
8539,2395,5,184,68.71,12642.64
8540,2395,15,316,20.12,6357.92
8541,2395,10,101,75.47,7622.47
8542,2396,25,444,21.37,9488.28
8543,2396,21,137,63.31,8673.47
8544,2397,17,433,60.53,26209.49
8545,2397,23,391,33.0,12903.0
8546,2397,19,231,79.58,18382.98
8547,2397,9,314,72.42,22739.88
8548,2397,14,61,28.18,1718.98
8549,2398,26,111,31.37,3482.07
8550,2398,30,221,26.87,5938.27
8551,2398,13,107,47.97,5132.79
8552,2399,6,311,62.16,19331.76
8553,2399,16,331,72.51,24000.81
8554,2399,19,314,46.18,14500.52
8555,2400,7,384,75.6,29030.4
8556,2400,27,319,3.71,1183.49
8557,2400,11,218,59.75,13025.5
8558,2401,29,58,70.93,4113.94
8559,2401,18,460,66.24,
8560,2401,12,183,44.53,8148.99
8561,2401,11,459,78.27,35925.93
8562,2402,2,303,58.44,17707.32
8563,2402,29,494,8.13,4016.22
8564,2402,11,469,56.42,
8565,2402,17,67,23.64,1583.88
8566,2403,20,359,23.01,8260.59
8567,2403,7,189,79.72,15067.08
8568,2404,18,225,47.44,10674.0
8569,2404,25,11,75.04,825.44
8570,2405,25,421,71.7,30185.7
8571,2405,29,334,27.11,9054.74
8572,2406,26,432,14.82,6402.24
8573,2406,18,405,62.1,25150.5
8574,2406,27,70,44.74,3131.8
8575,2406,20,375,31.04,11640.0
8576,2407,23,378,11.03,4169.34
8577,2408,1,58,79.0,4582.0
8578,2408,26,229,68.22,15622.38
8579,2408,30,23,28.33,651.59
8580,2409,20,198,79.59,15758.82
8581,2409,1,24,30.28,726.72
8582,2410,5,255,23.22,5921.1
8583,2411,26,434,79.7,34589.8
8584,2411,12,63,19.16,1207.08
8585,2411,25,18,63.14,1136.52
8586,2411,29,392,46.9,18384.8
8587,2412,17,121,48.48,5866.08
8588,2412,28,228,45.88,10460.64
8589,2412,12,67,3.37,225.79
8590,2412,8,33,42.71,1409.43
8591,2412,18,136,42.45,5773.2
8592,2413,10,381,7.33,
8593,2413,12,474,20.32,9631.68
8594,2413,14,65,79.31,5155.15
8595,2413,20,231,49.28,11383.68
8596,2414,18,317,14.09,4466.53
8597,2414,4,432,58.87,25431.84
8598,2414,11,182,70.8,12885.6
8599,2415,29,230,56.94,13096.2
8600,2416,16,487,76.98,37489.26
8601,2417,27,319,5.25,1674.75
8602,2417,6,303,57.99,17570.97
8603,2417,15,362,72.78,26346.36
8604,2417,23,408,73.71,30073.68
8605,2417,16,61,61.25,3736.25
8606,2417,25,366,30.86,11294.76
8607,2418,25,442,58.94,26051.48
8608,2418,4,449,50.37,22616.13
8609,2418,8,497,78.01,38770.97
8610,2418,21,172,48.8,8393.6
8611,2418,5,288,50.46,14532.48
8612,2419,21,200,55.5,11100.0
8613,2419,12,353,7.48,2640.44
8614,2419,25,394,60.43,23809.42
8615,2419,26,302,16.53,4992.06
8616,2419,22,259,53.42,13835.78
8617,2420,7,163,34.58,5636.54
8618,2420,27,205,53.68,11004.4
8619,2420,25,180,56.76,10216.8
8620,2420,3,358,35.72,12787.76
8621,2421,29,338,40.91,13827.58
8622,2422,26,60,72.15,4329.0
8623,2422,13,208,11.88,2471.04
8624,2422,27,485,62.42,30273.7
8625,2423,4,11,27.04,297.44
8626,2424,11,38,76.1,2891.8
8627,2424,10,230,32.13,7389.9
8628,2424,27,312,65.86,20548.32
8629,2424,7,139,37.18,5168.02
8630,2424,5,334,25.28,8443.52
8631,2425,2,190,61.94,11768.6
8632,2426,19,169,34.24,5786.56
8633,2426,22,80,38.0,3040.0
8634,2427,27,50,10.68,534.0
8635,2427,21,19,55.18,1048.42
8636,2428,4,295,28.35,8363.25
8637,2428,23,23,13.61,313.03
8638,2428,30,445,74.15,32996.75
8639,2428,5,375,76.28,28605.0
8640,2428,28,3,66.09,198.27
8641,2429,23,330,55.11,18186.3
8642,2429,3,246,35.01,8612.46
8643,2430,28,64,70.92,4538.88
8644,2430,7,236,65.61,15483.96
8645,2431,27,104,51.34,5339.36
8646,2431,28,393,75.5,29671.5
8647,2431,6,221,41.25,9116.25
8648,2431,16,278,4.38,1217.64
8649,2432,25,371,26.07,9671.97
8650,2432,10,133,75.92,10097.36
8651,2432,18,164,48.91,8021.24
8652,2432,21,159,29.56,4700.04
8653,2432,27,347,15.68,5440.96
8654,2432,29,65,70.32,4570.8
8655,2433,2,260,61.38,15958.8
8656,2433,16,481,64.99,31260.19
8657,2433,15,377,18.37,6925.49
8658,2434,25,449,67.29,30213.21
8659,2434,11,223,12.16,2711.68
8660,2434,5,293,13.78,4037.54
8661,2434,7,132,19.62,2589.84
8662,2434,2,253,34.51,8731.03
8663,2434,20,147,35.54,5224.38
8664,2435,22,25,22.3,557.5
8665,2436,13,491,43.48,21348.68
8666,2436,29,290,73.65,21358.5
8667,2436,11,352,48.63,
8668,2436,16,18,9.61,172.98
8669,2436,28,359,65.53,23525.27
8670,2436,4,43,60.91,2619.13
8671,2437,24,227,43.84,9951.68
8672,2438,13,159,64.46,10249.14
8673,2439,18,250,22.33,5582.5
8674,2439,21,469,8.39,3934.91
8675,2439,9,25,44.14,1103.5
8676,2439,4,355,10.24,3635.2
8677,2440,2,390,58.93,22982.7
8678,2441,19,74,23.3,1724.2
8679,2441,8,399,34.46,13749.54
8680,2442,14,151,22.59,3411.09
8681,2442,4,235,78.36,18414.6
8682,2442,18,458,7.48,3425.84
8683,2442,24,123,54.34,6683.82
8684,2443,21,400,11.05,4420.0
8685,2443,8,383,6.97,2669.51
8686,2443,29,497,60.55,30093.35
8687,2443,3,411,11.28,4636.08
8688,2443,27,447,47.85,21388.95
8689,2444,1,119,5.74,683.06
8690,2444,6,227,60.46,13724.42
8691,2444,7,266,61.77,16430.82
8692,2444,11,467,43.85,20477.95
8693,2445,12,404,77.81,31435.24
8694,2445,23,121,36.14,4372.94
8695,2446,27,10,26.33,
8696,2446,22,240,33.87,
8697,2446,19,485,13.38,6489.3
8698,2446,15,28,61.23,1714.44
8699,2446,1,466,10.94,5098.04
8700,2447,27,473,17.5,8277.5
8701,2447,23,105,19.52,2049.6
8702,2447,13,228,5.43,1238.04
8703,2447,1,479,8.0,3832.0
8704,2447,16,487,9.78,4762.86
8705,2447,19,16,39.57,633.12
8706,2448,19,347,10.22,3546.34
8707,2448,1,216,68.78,14856.48
8708,2448,30,89,31.24,2780.36
8709,2448,16,417,56.76,23668.92
8710,2448,3,41,23.15,949.15
8711,2448,17,201,44.67,8978.67
8712,2449,8,215,49.97,10743.55
8713,2449,14,204,63.06,12864.24
8714,2449,12,404,75.01,30304.04
8715,2449,26,125,35.86,4482.5
8716,2449,11,372,16.06,5974.32
8717,2450,18,344,71.26,24513.44
8718,2450,16,335,49.91,16719.85
8719,2450,3,373,75.03,27986.19
8720,2451,1,112,6.1,683.2
8721,2451,21,379,46.14,17487.06
8722,2451,9,244,45.02,10984.88
8723,2451,20,429,37.2,15958.8
8724,2451,18,151,14.37,2169.87
8725,2452,9,134,17.81,2386.54
8726,2452,11,453,42.82,19397.46
8727,2452,30,491,59.84,29381.44
8728,2452,4,489,70.94,34689.66
8729,2452,16,470,4.27,2006.9
8730,2452,25,20,33.5,670.0
8731,2453,24,441,17.42,7682.22
8732,2454,3,450,32.1,14445.0
8733,2454,25,26,67.86,1764.36
8734,2454,18,107,59.89,6408.23
8735,2454,6,458,64.12,29366.96
8736,2454,7,78,40.68,3173.04
8737,2455,19,61,33.23,2027.03
8738,2455,14,89,-68.99,6140.11
8739,2455,18,355,8.69,3084.95
8740,2455,24,395,64.59,25513.05
8741,2455,9,209,71.7,14985.3
8742,2456,18,54,3.49,188.46
8743,2456,23,103,38.3,3944.9
8744,2457,25,53,34.84,1846.52
8745,2457,27,27,49.86,1346.22
8746,2457,17,113,37.73,4263.49
8747,2457,1,458,56.71,25973.18
8748,2457,26,41,70.65,2896.65
8749,2458,9,241,74.14,17867.74
8750,2458,4,122,16.25,1982.5
8751,2458,8,460,64.77,29794.2
8752,2458,23,158,37.39,5907.62
8753,2458,5,1,48.44,48.44
8754,2459,28,398,56.46,22471.08
8755,2459,27,128,8.43,1079.04
8756,2459,2,175,50.77,8884.75
8757,2459,19,463,49.37,22858.31
8758,2460,17,454,47.18,21419.72
8759,2460,1,237,64.81,15359.97
8760,2460,2,29,40.31,1168.99
8761,2460,18,218,14.55,3171.9
8762,2460,9,272,25.14,6838.08
8763,2461,7,66,24.42,1611.72
8764,2462,25,235,77.95,18318.25
8765,2462,3,117,74.96,8770.32
8766,2462,17,79,30.82,2434.78
8767,2462,15,384,38.23,14680.32
8768,2462,21,450,76.73,34528.5
8769,2462,16,222,31.45,6981.9
8770,2463,24,34,10.26,348.84
8771,2463,19,30,16.69,500.7
8772,2463,29,100,14.65,1465.0
8773,2463,21,83,22.79,1891.57
8774,2463,2,7,22.02,154.14
8775,2464,17,140,25.75,3605.0
8776,2464,23,144,34.47,4963.68
8777,2464,24,454,23.26,10560.04
8778,2464,6,42,6.06,254.52
8779,2465,30,326,12.22,3983.72
8780,2465,15,243,10.34,2512.62
8781,2465,6,142,6.32,897.44
8782,2465,25,68,64.02,4353.36
8783,2465,20,189,47.06,8894.34
8784,2465,23,148,75.22,11132.56
8785,2466,15,342,4.75,1624.5
8786,2466,10,145,70.08,10161.6
8787,2466,7,197,6.57,1294.29
8788,2467,7,134,15.7,2103.8
8789,2467,15,495,13.9,6880.5
8790,2467,14,311,53.44,16619.84
8791,2467,16,488,26.72,13039.36
8792,2467,19,392,32.37,12689.04
8793,2467,2,212,56.07,11886.84
8794,2468,3,56,13.65,764.4
8795,2468,20,500,25.81,12905.0
8796,2468,18,444,60.46,26844.24
8797,2469,17,118,52.14,6152.52
8798,2469,19,298,26.16,7795.68
8799,2469,22,192,46.19,8868.48
8800,2469,29,402,25.51,10255.02
8801,2469,30,286,45.64,13053.04
8802,2469,2,400,67.76,27104.0
8803,2470,18,363,72.95,26480.85
8804,2470,13,330,15.29,5045.7
8805,2470,9,291,70.98,20655.18
8806,2470,2,74,51.66,3822.84
8807,2471,11,155,45.65,7075.75
8808,2471,2,56,55.75,3122.0
8809,2471,6,211,30.35,6403.85
8810,2471,30,223,72.59,16187.57
8811,2472,1,194,57.2,11096.8
8812,2472,25,80,71.97,5757.6
8813,2472,4,391,74.22,29020.02
8814,2472,23,352,59.15,20820.8
8815,2473,4,325,5.23,1699.75
8816,2473,21,222,35.47,7874.34
8817,2473,13,221,67.84,14992.64
8818,2473,5,50,72.29,3614.5
8819,2474,28,379,29.66,11241.14
8820,2474,25,122,56.74,6922.28
8821,2474,27,278,12.44,3458.32
8822,2474,8,491,30.94,15191.54
8823,2474,11,204,5.8,
8824,2474,18,75,64.74,4855.5
8825,2475,2,406,18.24,
8826,2475,20,41,73.83,3027.03
8827,2475,11,195,38.16,7441.2
8828,2475,9,349,4.01,1399.49
8829,2475,17,323,37.94,12254.62
8830,2475,26,66,-32.24,
8831,2476,25,190,6.78,1288.2
8832,2476,16,147,20.38,2995.86
8833,2477,1,303,42.84,12980.52
8834,2477,27,102,3.51,358.02
8835,2477,15,367,74.91,27491.97
8836,2477,5,464,43.23,20058.72
8837,2477,7,109,32.66,3559.94
8838,2478,30,231,27.39,6327.09
8839,2478,20,381,7.65,2914.65
8840,2479,26,63,28.68,1806.84
8841,2479,12,254,47.34,12024.36
8842,2479,1,378,70.05,26478.9
8843,2479,30,465,52.16,24254.4
8844,2479,6,304,38.2,11612.8
8845,2480,5,435,74.05,32211.75
8846,2480,9,19,42.83,813.77
8847,2480,6,22,63.25,1391.5
8848,2480,14,11,35.09,385.99
8849,2480,18,178,53.23,9474.94
8850,2481,22,326,74.57,24309.82
8851,2481,9,167,51.14,8540.38
8852,2481,27,3,62.73,188.19
8853,2481,12,310,31.96,9907.6
8854,2481,29,247,34.64,8556.08
8855,2482,20,309,62.6,19343.4
8856,2482,7,85,10.37,881.45
8857,2482,22,442,77.05,34056.1
8858,2482,1,119,24.29,2890.51
8859,2482,4,199,48.41,9633.59
8860,2483,4,186,72.26,13440.36
8861,2483,9,421,6.38,2685.98
8862,2483,21,90,3.38,304.2
8863,2484,30,236,35.21,8309.56
8864,2484,11,82,35.09,2877.38
8865,2484,22,179,57.61,10312.19
8866,2484,26,33,41.4,1366.2
8867,2484,13,111,67.46,7488.06
8868,2484,20,167,54.73,9139.91
8869,2485,23,192,14.11,2709.12
8870,2485,17,219,63.89,13991.91
8871,2485,18,405,59.17,23963.85
8872,2486,15,215,16.2,3483.0
8873,2486,14,98,57.33,
8874,2486,3,458,34.58,15837.64
8875,2486,30,25,61.89,1547.25
8876,2486,28,207,49.31,10207.17
8877,2486,5,32,48.82,1562.24
8878,2487,22,37,66.6,2464.2
8879,2487,4,367,19.57,7182.19
8880,2487,14,484,22.15,10720.6
